product_id,sku,referencia,nombre,marca,precio_normal,precio_actual,descuento_pct,stock_catalogo,cantidad_stock_catalogo,despacho_comuna,retiro_comuna,cobertura_vtex,region_id_vtex,region,comuna,codigo_postal,categoria_1,categoria_2,categoria_3,condicion_venta,principio_activo,bioequivalente,url,imagen,capturado_en
475,475,CH5851,Creatina monohidratada 300 gr,PRONUTRITION,18000,18000,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Nutrición Deportiva,,VENTA DIRECTA,CREATINA,,https://www.drsimi.cl/basic-creatine-creatina-monohidratada-micronizada-polvo-sin-olor-sin-gluten-pote-300-gr/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160876/CH5851-01.jpg?v=639162602489100000,2026-07-22T15:48:19-04:00
475,475,CH5851,Creatina monohidratada 300 gr,PRONUTRITION,18000,18000,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Nutrición Deportiva,,VENTA DIRECTA,CREATINA,,https://www.drsimi.cl/basic-creatine-creatina-monohidratada-micronizada-polvo-sin-olor-sin-gluten-pote-300-gr/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160876/CH5851-01.jpg?v=639162602489100000,2026-07-22T15:48:19-04:00
475,475,CH5851,Creatina monohidratada 300 gr,PRONUTRITION,18000,18000,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Vitaminas y Suplementos,Nutrición Deportiva,,VENTA DIRECTA,CREATINA,,https://www.drsimi.cl/basic-creatine-creatina-monohidratada-micronizada-polvo-sin-olor-sin-gluten-pote-300-gr/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160876/CH5851-01.jpg?v=639162602489100000,2026-07-22T15:48:19-04:00
1249,1249,CH6112,Citrato de magnesio 60 cápsulas,DR. SIMI,6200,6200,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,,,https://www.drsimi.cl/citrato-de-magnesio-200mg-60cap-ch6112-1/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157635/CH6112.jpg?v=638291927106500000,2026-07-22T15:48:19-04:00
1249,1249,CH6112,Citrato de magnesio 60 cápsulas,DR. SIMI,6200,6200,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,,,https://www.drsimi.cl/citrato-de-magnesio-200mg-60cap-ch6112-1/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157635/CH6112.jpg?v=638291927106500000,2026-07-22T15:48:19-04:00
1249,1249,CH6112,Citrato de magnesio 60 cápsulas,DR. SIMI,6200,6200,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,,,https://www.drsimi.cl/citrato-de-magnesio-200mg-60cap-ch6112-1/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157635/CH6112.jpg?v=638291927106500000,2026-07-22T15:48:19-04:00
998,998,CH5628,Vitamina D3 800 UI 30 comprimidos,DR. SIMI,4400,4400,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Vitaminas,Vitamina D y Complejo B,VENTA DIRECTA,VITAMINA D3 (COLECALCIFEROL),,https://www.drsimi.cl/vitamina-d3-vitamina-d3-colecalciferol-800-ui-30-comprimidos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156297/CH5628-1.jpg?v=637964773008300000,2026-07-22T15:48:19-04:00
998,998,CH5628,Vitamina D3 800 UI 30 comprimidos,DR. SIMI,4400,4400,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Vitaminas,Vitamina D y Complejo B,VENTA DIRECTA,VITAMINA D3 (COLECALCIFEROL),,https://www.drsimi.cl/vitamina-d3-vitamina-d3-colecalciferol-800-ui-30-comprimidos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156297/CH5628-1.jpg?v=637964773008300000,2026-07-22T15:48:19-04:00
998,998,CH5628,Vitamina D3 800 UI 30 comprimidos,DR. SIMI,4400,4400,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Vitaminas y Suplementos,Vitaminas,Vitamina D y Complejo B,VENTA DIRECTA,VITAMINA D3 (COLECALCIFEROL),,https://www.drsimi.cl/vitamina-d3-vitamina-d3-colecalciferol-800-ui-30-comprimidos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156297/CH5628-1.jpg?v=637964773008300000,2026-07-22T15:48:19-04:00
1436,1436,CH6259,Centrum mujer multivitaminico multimineral 30 comprimidos recubiertos,HALEON,11400,11400,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Vitaminas,Multivitamínicos,VENTA DIRECTA,Centrum,,https://www.drsimi.cl/centrum-mujer-multivitaminico-mas-multimineral-suplemento-30-comp/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159496/Fotos Web Ecommerce_0002_CH6259-1.jpg?v=638857884535070000,2026-07-22T15:48:19-04:00
1436,1436,CH6259,Centrum mujer multivitaminico multimineral 30 comprimidos recubiertos,HALEON,11400,11400,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Vitaminas,Multivitamínicos,VENTA DIRECTA,Centrum,,https://www.drsimi.cl/centrum-mujer-multivitaminico-mas-multimineral-suplemento-30-comp/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159496/Fotos Web Ecommerce_0002_CH6259-1.jpg?v=638857884535070000,2026-07-22T15:48:19-04:00
1436,1436,CH6259,Centrum mujer multivitaminico multimineral 30 comprimidos recubiertos,HALEON,11400,11400,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Vitaminas y Suplementos,Vitaminas,Multivitamínicos,VENTA DIRECTA,Centrum,,https://www.drsimi.cl/centrum-mujer-multivitaminico-mas-multimineral-suplemento-30-comp/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159496/Fotos Web Ecommerce_0002_CH6259-1.jpg?v=638857884535070000,2026-07-22T15:48:19-04:00
1370,1370,CH6198,Ultra pure oil omega 3 60 cápsulas blandas,DR. SIMI,13000,13000,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Suplementos,Omega 3 y Aceites,VENTA DIRECTA,,,https://www.drsimi.cl/omega-3-forte-epa-dha-800-400-60-cap-blandas-ch6198-1/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160528/CH6198-01.jpg?v=639116846399600000,2026-07-22T15:48:19-04:00
1370,1370,CH6198,Ultra pure oil omega 3 60 cápsulas blandas,DR. SIMI,13000,13000,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Suplementos,Omega 3 y Aceites,VENTA DIRECTA,,,https://www.drsimi.cl/omega-3-forte-epa-dha-800-400-60-cap-blandas-ch6198-1/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160528/CH6198-01.jpg?v=639116846399600000,2026-07-22T15:48:19-04:00
1370,1370,CH6198,Ultra pure oil omega 3 60 cápsulas blandas,DR. SIMI,13000,13000,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Vitaminas y Suplementos,Suplementos,Omega 3 y Aceites,VENTA DIRECTA,,,https://www.drsimi.cl/omega-3-forte-epa-dha-800-400-60-cap-blandas-ch6198-1/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160528/CH6198-01.jpg?v=639116846399600000,2026-07-22T15:48:19-04:00
1323,1323,CH6150,Simi Gummies dreams sabor a frutos del bosque 60 gomitas,DR. SIMI,13480,13480,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Suplementos,Gummies,VENTA DIRECTA,,,https://www.drsimi.cl/simi-gummies-dreams-sabor-frutos-del-bosque-sin-azucar-60-gomitas-ch6150/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160763/CH6150-01.jpg?v=639160147839730000,2026-07-22T15:48:19-04:00
1323,1323,CH6150,Simi Gummies dreams sabor a frutos del bosque 60 gomitas,DR. SIMI,13480,13480,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Suplementos,Gummies,VENTA DIRECTA,,,https://www.drsimi.cl/simi-gummies-dreams-sabor-frutos-del-bosque-sin-azucar-60-gomitas-ch6150/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160763/CH6150-01.jpg?v=639160147839730000,2026-07-22T15:48:19-04:00
1323,1323,CH6150,Simi Gummies dreams sabor a frutos del bosque 60 gomitas,DR. SIMI,13480,13480,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Vitaminas y Suplementos,Suplementos,Gummies,VENTA DIRECTA,,,https://www.drsimi.cl/simi-gummies-dreams-sabor-frutos-del-bosque-sin-azucar-60-gomitas-ch6150/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160763/CH6150-01.jpg?v=639160147839730000,2026-07-22T15:48:19-04:00
1321,1321,CH6149,Simi Gummies biotina + multivitamínico sabor a frutos del bosque 60 gomitas,DR. SIMI,13480,13480,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Suplementos,Gummies,VENTA DIRECTA,,,https://www.drsimi.cl/simi-gummies-biotina-y-multivitaminas-sabor-frutos-del-bosque-sin-azucar-60-gomitas-ch6149/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160760/CH6149-01.jpg?v=639160147353370000,2026-07-22T15:48:19-04:00
1321,1321,CH6149,Simi Gummies biotina + multivitamínico sabor a frutos del bosque 60 gomitas,DR. SIMI,13480,13480,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Suplementos,Gummies,VENTA DIRECTA,,,https://www.drsimi.cl/simi-gummies-biotina-y-multivitaminas-sabor-frutos-del-bosque-sin-azucar-60-gomitas-ch6149/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160760/CH6149-01.jpg?v=639160147353370000,2026-07-22T15:48:19-04:00
1321,1321,CH6149,Simi Gummies biotina + multivitamínico sabor a frutos del bosque 60 gomitas,DR. SIMI,13480,13480,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Vitaminas y Suplementos,Suplementos,Gummies,VENTA DIRECTA,,,https://www.drsimi.cl/simi-gummies-biotina-y-multivitaminas-sabor-frutos-del-bosque-sin-azucar-60-gomitas-ch6149/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/160760/CH6149-01.jpg?v=639160147353370000,2026-07-22T15:48:19-04:00
1010,1010,CH4063,Zinc 30 comprimidos recubiertos,DR. SIMI,2000,2000,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,GLUCONATO DE ZINC,,https://www.drsimi.cl/gluconato-de-zinc-15-mg-30-comprimidos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156045/CH4063-1.jpg?v=637964772109600000,2026-07-22T15:48:19-04:00
1010,1010,CH4063,Zinc 30 comprimidos recubiertos,DR. SIMI,2000,2000,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,GLUCONATO DE ZINC,,https://www.drsimi.cl/gluconato-de-zinc-15-mg-30-comprimidos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156045/CH4063-1.jpg?v=637964772109600000,2026-07-22T15:48:19-04:00
1010,1010,CH4063,Zinc 30 comprimidos recubiertos,DR. SIMI,2000,2000,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,GLUCONATO DE ZINC,,https://www.drsimi.cl/gluconato-de-zinc-15-mg-30-comprimidos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156045/CH4063-1.jpg?v=637964772109600000,2026-07-22T15:48:19-04:00
1001,1001,CH6010,Vitamina C 1000 mg 20 tabletas efervescentes sabor limón,AD VITAM,3200,3200,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Vitaminas,Vitamina C y Propóleos,VENTA DIRECTA,VITAMINA C,,https://www.drsimi.cl/vitamina-c-tubo-1-gr-20-tableta-efervescente-1/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159713/VITAMINA_C_EFERVESCENTE_1000_MG_FRONT.jpg?v=638936259398630000,2026-07-22T15:48:19-04:00
1001,1001,CH6010,Vitamina C 1000 mg 20 tabletas efervescentes sabor limón,AD VITAM,3200,3200,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Vitaminas,Vitamina C y Propóleos,VENTA DIRECTA,VITAMINA C,,https://www.drsimi.cl/vitamina-c-tubo-1-gr-20-tableta-efervescente-1/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159713/VITAMINA_C_EFERVESCENTE_1000_MG_FRONT.jpg?v=638936259398630000,2026-07-22T15:48:19-04:00
1001,1001,CH6010,Vitamina C 1000 mg 20 tabletas efervescentes sabor limón,AD VITAM,3200,3200,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Vitaminas y Suplementos,Vitaminas,Vitamina C y Propóleos,VENTA DIRECTA,VITAMINA C,,https://www.drsimi.cl/vitamina-c-tubo-1-gr-20-tableta-efervescente-1/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159713/VITAMINA_C_EFERVESCENTE_1000_MG_FRONT.jpg?v=638936259398630000,2026-07-22T15:48:19-04:00
983,983,CH5986,Foligen 60 cápsulas,Suplalim,8600,8600,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,"L-METIONINA, L-CISTEÍNA, BIOTINA, ACIDO PANTOTENICO, ZINC GLUCONATO, VITAMINA B6 (PIRIDOXINA)",,https://www.drsimi.cl/foligen-60-capsulas/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156624/CH5986-1.jpg?v=637964774175230000,2026-07-22T15:48:19-04:00
983,983,CH5986,Foligen 60 cápsulas,Suplalim,8600,8600,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,"L-METIONINA, L-CISTEÍNA, BIOTINA, ACIDO PANTOTENICO, ZINC GLUCONATO, VITAMINA B6 (PIRIDOXINA)",,https://www.drsimi.cl/foligen-60-capsulas/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156624/CH5986-1.jpg?v=637964774175230000,2026-07-22T15:48:19-04:00
983,983,CH5986,Foligen 60 cápsulas,Suplalim,8600,8600,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,"L-METIONINA, L-CISTEÍNA, BIOTINA, ACIDO PANTOTENICO, ZINC GLUCONATO, VITAMINA B6 (PIRIDOXINA)",,https://www.drsimi.cl/foligen-60-capsulas/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156624/CH5986-1.jpg?v=637964774175230000,2026-07-22T15:48:19-04:00
981,981,CH4050,Crevet light vitamina C 500 mg 32 comprimidos masticables,PRATER,2000,2000,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Vitaminas,Vitamina C y Propóleos,VENTA DIRECTA,VITAMINA C,,https://www.drsimi.cl/crevet-light-vitamina-c-500-mg-32-comprimidos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156041/CH4050-1.jpg?v=637964772096000000,2026-07-22T15:48:19-04:00
981,981,CH4050,Crevet light vitamina C 500 mg 32 comprimidos masticables,PRATER,2000,2000,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Vitaminas,Vitamina C y Propóleos,VENTA DIRECTA,VITAMINA C,,https://www.drsimi.cl/crevet-light-vitamina-c-500-mg-32-comprimidos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156041/CH4050-1.jpg?v=637964772096000000,2026-07-22T15:48:19-04:00
981,981,CH4050,Crevet light vitamina C 500 mg 32 comprimidos masticables,PRATER,2000,2000,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Vitaminas y Suplementos,Vitaminas,Vitamina C y Propóleos,VENTA DIRECTA,VITAMINA C,,https://www.drsimi.cl/crevet-light-vitamina-c-500-mg-32-comprimidos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156041/CH4050-1.jpg?v=637964772096000000,2026-07-22T15:48:19-04:00
913,913,CH7403,"Femelle drospirenona 3 mg etinilestradiol 0,03 mg 28 comprimidos recubiertos",ABBOTT,16800,16800,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Medicamentos,Salud Sexual,Salud Femenina,RECETA SIMPLE,DROSPIRENONA 3 MG / ETINILESTRADIOL 0.03 MG,SI,https://www.drsimi.cl/femelle-28-comprimidos-recubiertos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156801/CH7403-1.jpg?v=637964774799170000,2026-07-22T15:48:19-04:00
913,913,CH7403,"Femelle drospirenona 3 mg etinilestradiol 0,03 mg 28 comprimidos recubiertos",ABBOTT,16800,16800,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Medicamentos,Salud Sexual,Salud Femenina,RECETA SIMPLE,DROSPIRENONA 3 MG / ETINILESTRADIOL 0.03 MG,SI,https://www.drsimi.cl/femelle-28-comprimidos-recubiertos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156801/CH7403-1.jpg?v=637964774799170000,2026-07-22T15:48:19-04:00
913,913,CH7403,"Femelle drospirenona 3 mg etinilestradiol 0,03 mg 28 comprimidos recubiertos",ABBOTT,16800,16800,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Medicamentos,Salud Sexual,Salud Femenina,RECETA SIMPLE,DROSPIRENONA 3 MG / ETINILESTRADIOL 0.03 MG,SI,https://www.drsimi.cl/femelle-28-comprimidos-recubiertos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156801/CH7403-1.jpg?v=637964774799170000,2026-07-22T15:48:19-04:00
830,830,CH5706,Neolucid loción limpiadora 250 mL,Santépharma,7960,7960,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Belleza,Rostro,,VENTA DIRECTA,LOCIÓN LIMPIADORA NO LIPÍDICA,,https://www.drsimi.cl/locion-limpiadora-no-lipidica-ch5706/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159674/Neolucid-CH5706-1.png?v=639096091791170000,2026-07-22T15:48:19-04:00
830,830,CH5706,Neolucid loción limpiadora 250 mL,Santépharma,7960,7960,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Belleza,Rostro,,VENTA DIRECTA,LOCIÓN LIMPIADORA NO LIPÍDICA,,https://www.drsimi.cl/locion-limpiadora-no-lipidica-ch5706/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159674/Neolucid-CH5706-1.png?v=639096091791170000,2026-07-22T15:48:19-04:00
830,830,CH5706,Neolucid loción limpiadora 250 mL,Santépharma,7960,7960,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Belleza,Rostro,,VENTA DIRECTA,LOCIÓN LIMPIADORA NO LIPÍDICA,,https://www.drsimi.cl/locion-limpiadora-no-lipidica-ch5706/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/159674/Neolucid-CH5706-1.png?v=639096091791170000,2026-07-22T15:48:19-04:00
731,731,BE0039,Paracetamol 500 mg 16 comprimidos,ANDRÓMACO,480,480,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Medicamentos,Dolor Fiebre y Antiinflamatorios,Fiebre,VENTA DIRECTA,PARACETAMOL,SI,https://www.drsimi.cl/paracetamol-500-mg-16-comprimidos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157731/BE0039-1.jpg?v=638353341832330000,2026-07-22T15:48:19-04:00
731,731,BE0039,Paracetamol 500 mg 16 comprimidos,ANDRÓMACO,480,480,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Medicamentos,Dolor Fiebre y Antiinflamatorios,Fiebre,VENTA DIRECTA,PARACETAMOL,SI,https://www.drsimi.cl/paracetamol-500-mg-16-comprimidos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157731/BE0039-1.jpg?v=638353341832330000,2026-07-22T15:48:19-04:00
731,731,BE0039,Paracetamol 500 mg 16 comprimidos,ANDRÓMACO,480,480,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Medicamentos,Dolor Fiebre y Antiinflamatorios,Fiebre,VENTA DIRECTA,PARACETAMOL,SI,https://www.drsimi.cl/paracetamol-500-mg-16-comprimidos/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157731/BE0039-1.jpg?v=638353341832330000,2026-07-22T15:48:19-04:00
346,346,1482,Simi Fibra con cacao 300 g,DR. SIMI,11400,11400,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,FIBRA DE TRIGO / FIBRA DE MAGUEY,,https://www.drsimi.cl/simifibra-1482/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156914/1482-1.jpg?v=638012014600800000,2026-07-22T15:48:19-04:00
346,346,1482,Simi Fibra con cacao 300 g,DR. SIMI,11400,11400,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,FIBRA DE TRIGO / FIBRA DE MAGUEY,,https://www.drsimi.cl/simifibra-1482/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156914/1482-1.jpg?v=638012014600800000,2026-07-22T15:48:19-04:00
346,346,1482,Simi Fibra con cacao 300 g,DR. SIMI,11400,11400,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,FIBRA DE TRIGO / FIBRA DE MAGUEY,,https://www.drsimi.cl/simifibra-1482/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/156914/1482-1.jpg?v=638012014600800000,2026-07-22T15:48:19-04:00
310,310,CH5982,Probióticos caps 30 cápsulas,Suplalim,5920,5920,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Suplementos,Probióticos,VENTA DIRECTA,"LACTOBACILLUS ACDOPHILUS, BIFIDOBACTERIUM LACTIS, LACTOBACILLUS CASEI",,https://www.drsimi.cl/probioticos-probioticos-300-mg-tubo-30-cap-caja-lactobacillus-acdophilus-bifidobacterium-lactis-lactobacillus-casei/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157710/ch5982.jpg?v=638664235311400000,2026-07-22T15:48:19-04:00
310,310,CH5982,Probióticos caps 30 cápsulas,Suplalim,5920,5920,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Suplementos,Probióticos,VENTA DIRECTA,"LACTOBACILLUS ACDOPHILUS, BIFIDOBACTERIUM LACTIS, LACTOBACILLUS CASEI",,https://www.drsimi.cl/probioticos-probioticos-300-mg-tubo-30-cap-caja-lactobacillus-acdophilus-bifidobacterium-lactis-lactobacillus-casei/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157710/ch5982.jpg?v=638664235311400000,2026-07-22T15:48:19-04:00
310,310,CH5982,Probióticos caps 30 cápsulas,Suplalim,5920,5920,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Antofagasta,Antofagasta,1240000,Vitaminas y Suplementos,Suplementos,Probióticos,VENTA DIRECTA,"LACTOBACILLUS ACDOPHILUS, BIFIDOBACTERIUM LACTIS, LACTOBACILLUS CASEI",,https://www.drsimi.cl/probioticos-probioticos-300-mg-tubo-30-cap-caja-lactobacillus-acdophilus-bifidobacterium-lactis-lactobacillus-casei/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/157710/ch5982.jpg?v=638664235311400000,2026-07-22T15:48:19-04:00
301,301,CH7222,Cranberry 30 cápsulas blandas,DR. SIMI,4280,4280,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Tarapaca,Iquique,1100000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,CRANBERRY / VITAMINA C / VITAMINA E,,https://www.drsimi.cl/cranberry-vitamina-c-vitamina-e-140-mg-104mg-3mg-30-capsulas/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/158477/CH7222.jpg?v=638664233510800000,2026-07-22T15:48:19-04:00
301,301,CH7222,Cranberry 30 cápsulas blandas,DR. SIMI,4280,4280,,True,99999,False,False,False,v2.1BB18CE648B5111D0933734ED83EC783,Arica y Parinacota,Arica,1000000,Vitaminas y Suplementos,Bienestar,,VENTA DIRECTA,CRANBERRY / VITAMINA C / VITAMINA E,,https://www.drsimi.cl/cranberry-vitamina-c-vitamina-e-140-mg-104mg-3mg-30-capsulas/p,https://farmaciasdeldrsimicl.vteximg.com.br/arquivos/ids/158477/CH7222.jpg?v=638664233510800000,2026-07-22T15:48:19-04:00
